10.0
10.0
100.0
50.0
50.0
20.0
50.0
60.0
75.0
100.0
10.0
5.0
1000.0
60.0
60.0
1000.0
500.0
500.0
200.0
200.0
15.0
100.0
80.0
80.0
30.0
30.0
28.0
70.0
69.0
70.0
70.0
140.0
100.0
100.0
100.0
10.0
200.0
1.0
10.0
50.0
50.0
50.0
50.0
2.0
30.0
80.0
60.0
1.0
1.0
2.0
50.0
5.0
10.0
50.0
